doc_no,sentence_no,word,tag
2802,15,evrede,NOUN
2802,15,tümörleri,NOUN
2802,15,yakalamada,NOUN
2802,15,duyarlılığı,NOUN
2802,15,ve,CONJ
2802,15,iyi,ADJ
2802,15,huylu,ADJ
2802,15,nodülleri,NOUN
2802,15,saptamada,NOUN
2802,15,seçiciliğinin,NOUN
2802,15,yüksek,ADJ
2802,15,olması,NOUN
2802,15,gerekiyor.,VERB
2802,16,Radyasyona,NOUN
2802,16,daha,ADV
2802,16,az,ADJ
2802,16,maruz,NOUN
2802,16,kalınıyor.,VERB
2802,17,Bilgisayarlı,NOUN
2802,17,tomografi,NOUN
2802,17,akciğer,NOUN
2802,17,nodüllerinin,NOUN
2802,17,tespitinde,NOUN
2802,17,akciğer,NOUN
2802,17,grafisinden,NOUN
2802,17,daha,ADV
2802,17,duyarlı,ADJ
2802,17,bir,DET
2802,17,inceleme,NOUN
2802,17,yöntemidir.,NOUN
2802,18,Akciğer,NOUN
2802,18,grafisi,NOUN
2802,18,teknik,ADJ
2802,18,özelliklerinden,NOUN
2802,18,dolayı,NOUN
2802,18,küçük,ADJ
2802,18,çaplı,NOUN
2802,18,tümörleri,NOUN
2802,18,ve,CONJ
2802,18,akciğerlerin,NOUN
2802,18,hilus,NOUN
2802,18,adı,NOUN
2802,18,verilen,ADJ
2802,18,kesimlerinde,NOUN
2802,18,yerleşim,NOUN
2802,18,gösteren,ADJ
2802,18,ve,CONJ
2802,18,orta,ADJ
2802,18,hatta,CONJ
2802,18,yakın,ADJ
2802,18,tümörleri,NOUN
2802,18,erken,ADJ
2802,18,evrede,NOUN
2802,18,saptayamıyor.,VERB
2802,19,Üstelik,ADV
2802,19,düşük,ADJ
2802,19,doz,NOUN
2802,19,bilgisayarlı,NOUN
2802,19,tomografi,NOUN
2802,19,tekniği,NOUN
2802,19,normal,ADJ
2802,19,bilgisayarlı,NOUN
2802,19,tomografiye,NOUN
2802,19,göre,ADV
2802,19,hastaya,NOUN
2802,19,daha,NOUN
2802,19,az,ADJ
2802,19,radyasyon,NOUN
2802,19,veren,ADJ
2802,19,ancak,CONJ
2802,19,teşhis,NOUN
2802,19,için,ADP
2802,19,yeterli,ADJ
2802,19,kalitede,NOUN
2802,19,görüntü,NOUN
2802,19,alınmasını,NOUN
2802,19,sağlayan,ADJ
2802,19,bir,DET
2802,19,yöntemdir.,VERB
2802,20,Amerikan,ADJ
2802,20,Akciğer,NOUN
2802,20,Derneği,NOUN
2802,20,30,NUM
2802,20,yıl,VERB
2802,20,boyunca,ADV
2802,20,günde,NOUN
2802,20,bir,DET
2802,20,paket,NOUN
2802,20,sigara,NOUN
2802,20,içmiş,ADJ
2802,20,kişiler,NOUN
2802,20,sigara,NOUN
2802,20,içen,ADJ
2802,20,ya,CONJ
2802,20,da,CONJ
2802,20,sigarayı,NOUN
2802,20,bırakmış,ADJ
2802,20,55,NUM
2802,20,-,.
2802,20,74,NUM
2802,20,yaş,NOUN
2802,20,arası,NOUN
2802,20,kişiler,NOUN
2802,20,sigarayı,NOUN
2802,20,bırakmasının,NOUN
2802,20,üzerinden,ADV
2802,20,15,NUM
2802,20,yıldan,NOUN
2802,20,daha,ADV
2802,20,az,ADJ
2802,20,zaman,NOUN
2802,20,geçmiş,ADJ
2802,20,kişilerde,NOUN
2802,20,tarama,NOUN
2802,20,amaçlı,ADJ
2802,20,olarak,ADP
2802,20,akciğer,NOUN
2802,20,grafisi,NOUN
2802,20,yerine,NOUN
2802,20,düşük,ADJ
2802,20,doz,NOUN
2802,20,akciğer,NOUN
2802,20,tomografisini,NOUN
2802,20,öneriyor.,VERB
2802,21,Yüksek,ADJ
2802,21,risk,NOUN
2802,21,taşıyanların,ADJ
2802,21,düşük,ADJ
2802,21,doz,NOUN
2802,21,akciğer,NOUN
2802,21,tomografisi,NOUN
2802,21,ile,CONJ
2802,21,taranması,NOUN
2802,21,hem,CONJ
2802,21,akciğer,NOUN
2802,21,kanserinin,NOUN
2802,21,erken,ADJ
2802,21,teşhisini,NOUN
2802,21,sağlıyor,VERB
2802,21,hem,CONJ
2802,21,de,CONJ
2802,21,radyasyon,NOUN
2802,21,ile,CONJ
2802,21,ilişkili,NOUN
2802,21,riskleri,NOUN
2802,21,minimize,NOUN
2802,21,ediyor.,VERB
